CN,NN,Rate Constants
Clc3ccc(c2nc1ccccc1s2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.070024832
Clc3ccc(c2nc1ccccc1o2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.18448704
Cc2ccc(c1ccc(Cl)cc1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.314713186
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.764303451
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.36897408
Cc2ccc(c1cccc(C#N)c1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.191075863
COc2cccc(c1ccc(C)cn1)c2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.535012416
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.22292184
Cc3ccc(c2ccc1ccccc1c2)nc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.629426372
Cc2ccc(c1ccc(C)cn1)cc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.382151726
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.089168736
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.18891648
Fc2ccc(c1ccccn1)cc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.764303451
Cc2ccc(c1cccc(F)c1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.713349888
Cc2ccc(c1ccccc1F)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.44584368
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.209808791
Cc2ccc(c1cccc(Cl)c1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.713349888
c2ccc(Cc1ccccn1)cc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.201891478
Cc2ccc(c1ccc(C#N)cc1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.29722912
CCc2ccc(c1ccccc1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.59445824
Cc2cnc(c1ccccc1)cc2c3ccccc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.629426372
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.18891648
CCc2ccc(c1ccc(Cl)cc1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.486374924
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.629426372
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.133753104
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.070024832
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.563170964
CCc2ccc(c1cccc(OC)c1)nc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.563170964
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.823096024
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.59445824
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,c4ccc(c3ccnc(c2cc(c1ccccc1)ccn2)c3)cc4,0.428009933
c2ccc(c1ccccn1)cc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
Cc2ccc(c1ccc(F)cc1F)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.30572138
Cc2ccc(c1ccccc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.972749847
c2ccc(n1cccn1)cc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.713349888
c1ccc3c(c1)ccc2cccnc23,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.070024832
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.33753104
Cc2ccc(c1ccc(F)cc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.486374924
c3ccc(c2nc1ccccc1s2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.78337472
c3ccc(c2nc1ccccc1o2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.823096024
Cc3ccc(c2nc1ccccc1o2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.823096024
COc3ccc(c2nc1ccccc1s2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,2.140049664
COc3ccc(c2nc1ccccc1o2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.070024832
Fc3ccc(c2nc1ccccc1o2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.535012416
Clc3ccc(c2nc1ccccc1s2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.78337472
Clc3ccc(c2nc1ccccc1o2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.121593731
Cc2ccc(c1ccc(Cl)cc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.59445824
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.528606903
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
Cc2ccc(c1cccc(C#N)c1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.274365341
COc2cccc(c1ccc(C)cn1)c2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.823096024
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.281585482
Cc3ccc(c2ccc1ccccc1c2)nc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
Cc2ccc(c1ccc(C)cn1)cc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.44584368
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.067297159
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,2.140049664
Fc2ccc(c1ccccn1)cc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
Cc2ccc(c1cccc(F)c1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.33753104
Cc2ccc(c1ccccc1F)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.070024832
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.44584368
Cc2ccc(c1cccc(Cl)c1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
c2ccc(Cc1ccccn1)cc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.187723655
Cc2ccc(c1ccc(C#N)cc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.465228188
CCc2ccc(c1ccccc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.528606903
Cc2cnc(c1ccccc1)cc2c3ccccc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,2.140049664
CCc2ccc(c1ccc(Cl)cc1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.563170964
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.972749847
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.209808791
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.78337472
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.33753104
CCc2ccc(c1cccc(OC)c1)nc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.528606903
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,1.528606903
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,CC(C)(C)c2ccnc(c1cc(C(C)(C)C)ccn1)c2,0.89168736
c2ccc(c1ccccn1)cc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(F)cc1F)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccccc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c2ccc(n1cccn1)cc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c1ccc3c(c1)ccc2cccnc23,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(F)cc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.091455114
c3ccc(c2nc1ccccc1s2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.237783296
c3ccc(c2nc1ccccc1o2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.227664858
Cc3ccc(c2nc1ccccc1o2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.201891478
COc3ccc(c2nc1ccccc1s2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.29722912
COc3ccc(c2nc1ccccc1o2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.356674944
Fc3ccc(c2nc1ccccc1o2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.254767817
Clc3ccc(c2nc1ccccc1s2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.198152747
Clc3ccc(c2nc1ccccc1o2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(Cl)cc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.356674944
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.30572138
Cc2ccc(c1cccc(C#N)c1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
COc2cccc(c1ccc(C)cn1)c2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc3ccc(c2ccc1ccccc1c2)nc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(C)cn1)cc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.274365341
Fc2ccc(c1ccccn1)cc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.073289372
Cc2ccc(c1cccc(F)c1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccccc1F)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1cccc(Cl)c1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c2ccc(Cc1ccccn1)cc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2ccc(c1ccc(C#N)cc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
CCc2ccc(c1ccccc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Cc2cnc(c1ccccc1)cc2c3ccccc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.132101831
CCc2ccc(c1ccc(Cl)cc1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.135446181
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
CCc2ccc(c1cccc(OC)c1)nc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
COc3cccc(c2cc(c1ccccc1)ccn2)c3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
COc2ccc(c1ccc(C)cn1)cc2,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.113832429
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,1.07E-05
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,FC(F)(F)c2ccc(c1ccc(C(F)(F)F)cn1)nc2,0.18448704
c2ccc(c1ccccn1)cc2,COc2ccnc(c1cc(OC)ccn1)c2,0.486374924
Cc2ccc(c1ccc(F)cc1F)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.30572138
Cc2ccc(c1ccccc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.629426372
c2ccc(n1cccn1)cc2,COc2ccnc(c1cc(OC)ccn1)c2,0.89168736
c1ccc3c(c1)ccc2cccnc23,COc2ccnc(c1cc(OC)ccn1)c2,0.89168736
Cc3ccc(c2ccc(c1ccccc1)cc2)nc3,COc2ccnc(c1cc(OC)ccn1)c2,0.89168736
Cc2ccc(c1ccc(F)cc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.535012416
c3ccc(c2nc1ccccc1s2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.33753104
c3ccc(c2nc1ccccc1o2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.66876552
Cc3ccc(c2nc1ccccc1o2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.972749847
COc3ccc(c2nc1ccccc1s2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.528606903
COc3ccc(c2nc1ccccc1o2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.972749847
Fc3ccc(c2nc1ccccc1o2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.396305493
Clc3ccc(c2nc1ccccc1s2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.78337472
Clc3ccc(c2nc1ccccc1o2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.19454997
Cc2ccc(c1ccc(Cl)cc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.563170964
FC(F)(F)c3ccc(c2nc1ccccc1s2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.528606903
FC(F)(F)c3ccc(c2nc1ccccc1o2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.972749847
Cc2ccc(c1cccc(C#N)c1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.324249949
COc2cccc(c1ccc(C)cn1)c2,COc2ccnc(c1cc(OC)ccn1)c2,1.07E-05
Cc2ccc(c1ccc(S(C)(=O)=O)cc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.972749847
Cc2ccc(c1ccc(OC(F)(F)F)cc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.314713186
Cc3ccc(c2ccc1ccccc1c2)nc3,COc2ccnc(c1cc(OC)ccn1)c2,0.509535634
Cc2ccc(c1ccc(C)cn1)cc2,COc2ccnc(c1cc(OC)ccn1)c2,0.411548012
Cc4ccc(c3ccc(N(c1ccccc1)c2ccccc2)cc3)nc4,COc2ccnc(c1cc(OC)ccn1)c2,0.201891478
c4ccc(c3ccc(c2cc(c1ccccc1)ccn2)cc3)cc4,COc2ccnc(c1cc(OC)ccn1)c2,1.78337472
Fc2ccc(c1ccccn1)cc2,COc2ccnc(c1cc(OC)ccn1)c2,0.89168736
Cc2ccc(c1cccc(F)c1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,1.18891648
Cc2ccc(c1ccccc1F)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.764303451
Cc2ccc(c1ccc(F)c(C(F)(F)F)c1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.281585482
Cc2ccc(c1cccc(Cl)c1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,1.18891648
c2ccc(Cc1ccccn1)cc2,COc2ccnc(c1cc(OC)ccn1)c2,0.107002483
Cc2ccc(c1ccc(C#N)cc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.486374924
CCc2ccc(c1ccccc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.713349888
Cc2cnc(c1ccccc1)cc2c3ccccc3,COc2ccnc(c1cc(OC)ccn1)c2,0.764303451
Fc3ccc(c2cc(c1ccccc1)ccn2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.78337472
CCc2ccc(c1ccc(Cl)cc1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.713349888
Clc3ccc(c2cc(c1ccccc1)ccn2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.528606903
c4ccc(c3ccnc(c2ccc(N1CCCC1)cc2)c3)cc4,COc2ccnc(c1cc(OC)ccn1)c2,0.112634193
COc3ccc(c2cc(c1ccccc1)ccn2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.33753104
COc3ccc(c2cc(c1ccccc1)c(C)cn2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,0.89168736
CCc2ccc(c1cccc(OC)c1)nc2,COc2ccnc(c1cc(OC)ccn1)c2,0.098167416
COc3cccc(c2cc(c1ccccc1)ccn2)c3,COc2ccnc(c1cc(OC)ccn1)c2,0.095537931
COc2ccc(c1ccc(C)cn1)cc2,COc2ccnc(c1cc(OC)ccn1)c2,1.18891648
COc3cccc(c2cc(c1ccccc1)c(C)cn2)c3,COc2ccnc(c1cc(OC)ccn1)c2,1.07E-05
c4ccc(c3ccnc(c2ccc1ccccc1c2)c3)cc4,COc2ccnc(c1cc(OC)ccn1)c2,0.823096024
FC(F)(F)Oc3ccc(c2nc1ccccc1s2)cc3,COc2ccnc(c1cc(OC)ccn1)c2,1.78337472
c4ccc3cc(c2nc1ccccc1o2)ccc3c4,COc2ccnc(c1cc(OC)ccn1)c2,0.486374924
